지하철역,호선명,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,1시이후 승차,1시이후 하차,총 이용객,유임승차인원,무임승차인원,유임하차인원,무임하차인원,주소,위도,경도
독립문,3호선,128.55,2.9,5128.633333333333,678.5666666666667,6246.783333333334,5467.7,16376.816666666668,14459.116666666669,20725.466666666667,20495.766666666663,15120.35,16581.933333333334,12739.45,15105.35,13048.75,11708.333333333334,14415.466666666667,11348.166666666666,14155.566666666668,13133.8,14667.466666666667,12492.916666666666,15911.633333333331,12525.666666666666,17694.6,13120.0,16302.316666666668,15158.933333333332,17142.25,18041.08333333333,8663.2,15552.966666666667,6122.166666666667,9836.833333333334,5170.783333333334,8949.516666666666,3773.3166666666666,8541.466666666667,1134.3666666666666,5407.416666666667,142.25,2862.516666666667,2.6166666666666667,668.05,658858.3000000002,156683.28333333333,68129.51666666666,164141.1,67997.9,서울 서대문구 현저동 101,37.57446627898665,126.95791371132584
동대입구,3호선,23.15,2.3833333333333333,1569.95,1176.4166666666667,2716.5,9002.366666666667,5548.766666666666,17915.483333333334,8121.3,60759.41666666666,7018.2,32309.066666666666,6973.133333333333,27588.483333333334,9268.266666666666,24410.866666666665,11632.866666666669,19244.4,14548.616666666669,20189.65,16039.916666666666,16850.133333333335,18159.83333333333,13797.116666666669,23093.1,13617.583333333334,37437.36666666667,15859.516666666666,43886.78333333333,17930.25,22952.38333333333,11060.25,20329.7,5999.366666666667,20562.33333333333,5717.066666666667,14835.55,4891.033333333334,5160.466666666666,3281.083333333333,546.4666666666667,1004.6166666666668,3.05,72.91666666666667,815013.666666667,256215.6833333333,34212.01666666667,285720.55,36958.91666666666,서울 중구 장충동2가 199-3,37.55905581925076,127.00531600900922
매봉,3호선,14.533333333333331,0.7833333333333333,1499.0833333333333,568.5,6187.45,8890.75,15496.633333333331,19951.216666666667,19526.65,67939.03333333334,13848.166666666666,35542.26666666667,11522.983333333334,14328.6,11912.916666666666,12773.9,12179.633333333331,11801.616666666669,13634.283333333333,11849.3,15285.85,11442.0,16853.333333333332,11728.116666666669,19065.116666666665,12354.9,30510.05,15772.5,59879.85,21012.3,24843.733333333334,16136.05,15363.55,9407.05,16490.566666666666,8410.15,10749.566666666668,8411.583333333334,3348.5666666666666,4945.45,329.81666666666666,1275.4833333333331,0.6833333333333333,68.41666666666667,825059.4833333335,264926.18333333335,53616.833333333336,255480.16666666663,49129.8,서울 강남구 도곡동 179-2,37.4869394661317,127.046711448388
무악재,3호선,21.433333333333334,0.7666666666666667,1916.8666666666663,241.88333333333333,5065.4,2010.8166666666664,14815.083333333334,2952.0666666666666,17589.883333333335,5602.65,10465.716666666667,3801.75,7376.216666666666,3554.7,6411.316666666667,3612.1666666666665,6084.283333333334,3868.0666666666666,5758.933333333333,4496.716666666666,5019.133333333333,5039.633333333333,4777.733333333334,6026.783333333334,5180.466666666666,7446.383333333333,6049.333333333333,9212.95,6686.7,14148.716666666667,3360.2,13240.583333333334,2400.55,8533.4,2077.383333333333,7973.633333333333,1507.2166666666667,7699.7,598.45,4890.033333333334,71.9,1113.2,0.5166666666666667,5.666666666666667,430613.4833333336,84704.68333333333,28530.033333333333,84771.08333333333,30701.18333333333,서울 서대문구 홍제동 26-1,37.5825632263526,126.950230954136
불광,3호선,27.933333333333334,1.8666666666666667,9726.566666666668,1198.8833333333334,20152.916666666668,6649.366666666667,55572.4,10719.8,66694.41666666667,32849.45,37606.26666666667,33843.25,26986.05,27797.33333333333,25459.4,25270.966666666667,26340.216666666667,27269.33333333333,28325.966666666667,30893.066666666666,27414.68333333333,30638.233333333334,28400.816666666666,32432.466666666667,30983.516666666663,36633.48333333333,32436.08333333333,42474.71666666667,34942.03333333333,61747.3,20822.05,55240.13333333333,16037.366666666669,32927.48333333333,14589.5,28816.466666666667,10439.483333333334,26773.766666666663,4058.016666666667,16646.5,554.8833333333333,4257.85,2.4833333333333334,18.566666666666663,1284579.8333333335,382166.3333333333,135406.71666666667,415782.3333333333,149317.95,서울 은평구 대조동 13-10,37.6100477979795,126.930315826401
수서,3호선,175.73333333333332,4.283333333333333,4702.766666666666,1853.65,12196.55,14398.416666666666,35223.86666666667,29833.25,43649.6,51568.53333333333,29928.816666666666,30510.33333333333,28716.33333333333,21239.5,23751.08333333333,17330.15,28045.566666666666,21569.25,27176.233333333334,21341.18333333333,21910.58333333333,22115.88333333333,29174.55,25461.93333333333,33851.666666666664,28742.1,38616.71666666667,34236.6,51379.01666666667,46706.01666666667,25011.783333333333,39117.833333333336,22662.2,26717.166666666668,16090.5,22199.43333333333,14844.516666666666,22734.58333333333,6468.483333333334,9957.233333333334,593.4166666666666,3701.25,14.416666666666666,254.7333333333333,1187684.216666667,400025.01666666666,94159.38333333332,399655.51666666666,91937.8,서울 강남구 수서동 201-5,37.4852951142482,127.104469788175
신사,3호선,73.8,5.783333333333333,4591.666666666667,1486.1666666666667,7102.383333333333,19592.016666666663,12512.233333333334,41730.11666666667,20008.4,112193.53333333334,17073.0,132390.48333333334,18566.13333333333,69880.26666666666,24085.3,51383.85,29527.716666666667,52557.91666666666,35642.666666666664,57487.95,42892.816666666666,54917.083333333336,51895.566666666666,51230.21666666667,61433.35,51273.9,83276.05,56917.2,136537.56666666668,76447.28333333334,100612.38333333332,50700.11666666667,68575.86666666667,22480.13333333333,75427.18333333333,15965.216666666667,64505.68333333333,13102.133333333331,24561.7,9583.816666666668,2729.25,3074.866666666667,4.316666666666666,20.766666666666666,2027962.35,813440.4,68194.63333333333,878734.4,65686.41666666667,서울 강남구 신사동 667,37.51643597531432,127.02030856272764
안국,3호선,21.15,1.0666666666666669,1822.65,1869.3,3314.1666666666665,19530.866666666665,6461.266666666666,93944.8,9605.75,108966.43333333332,9970.1,71685.18333333333,12129.483333333334,52602.18333333333,19392.466666666667,52595.6,27586.3,46251.55,32898.71666666667,45271.96666666667,40040.7,42125.6,48734.35,34199.666666666664,61381.78333333333,30006.65,95802.15,27529.25,120478.08333333331,26691.483333333334,53442.16666666666,14576.033333333333,40480.93333333333,7501.4,38470.8,5978.083333333333,23758.066666666666,5629.25,6923.616666666667,3359.75,756.65,865.5333333333333,7.85,6.9,1546574.2499999998,557729.1333333333,95750.06666666668,589382.0333333333,101806.51666666666,서울 종로구 안국동 73-1,37.57650192060523,126.98542143228659
압구정,3호선,57.5,1.9333333333333331,3209.9,2066.4333333333334,8373.133333333333,23554.88333333333,16585.383333333335,48114.2,27217.25,146623.33333333334,20992.816666666666,157939.68333333332,25159.733333333334,76011.01666666666,32433.016666666663,63629.73333333333,38478.53333333333,51916.85,43843.816666666666,57987.78333333333,51883.8,53701.48333333333,60479.43333333333,49160.91666666666,69448.66666666667,48507.2,87153.6,54909.18333333333,136003.85,63637.66666666666,102970.93333333332,41075.86666666667,79766.2,19182.316666666666,59259.46666666667,14826.816666666668,44879.86666666667,12678.65,14214.233333333334,7029.716666666666,1415.3,2608.083333333333,6.216666666666667,269.55,2121172.45,793153.6166666667,130679.03333333334,866593.0666666667,128840.23333333334,서울 강남구 신사동 668,37.52649127416921,127.02850865895756
약수,3호선,107.96666666666668,5.083333333333333,6256.033333333334,1057.8166666666666,10732.35,5710.3,26784.33333333333,14979.033333333333,41364.03333333333,35879.833333333336,28370.966666666667,23051.1,19936.38333333333,16136.016666666666,19050.716666666667,15273.366666666669,20626.816666666666,15590.033333333333,21507.516666666663,16832.9,20181.033333333333,17849.333333333332,20481.516666666663,19275.916666666668,22348.266666666663,23046.516666666663,25969.18333333333,28462.216666666667,34820.65,41047.95,20874.316666666666,30965.9,15994.616666666669,20009.65,15714.883333333331,19056.45,12218.15,17691.033333333333,5135.466666666666,10860.716666666667,689.5,3834.2,6.05,495.5833333333333,968188.2000000002,310945.51666666666,78225.23333333334,301854.35,75256.6,서울 중구 신당동 369-44,37.5545053994984,127.010891666957
양재(서초구청),3호선,131.43333333333334,2.25,5445.133333333333,2560.65,14293.466666666667,37620.71666666667,35375.916666666664,101340.86666666668,47057.41666666666,245533.16666666663,34912.833333333336,129764.06666666668,32106.68333333333,60874.18333333333,36069.65,51866.68333333333,40939.38333333333,46502.5,48655.9,52521.083333333336,51620.3,46976.5,59554.11666666667,45477.6,70746.63333333333,47046.15,113640.23333333334,60557.9,202672.8333333333,79429.15,102510.7,58569.05,68571.88333333333,34675.98333333333,66762.45,30250.533333333333,48601.23333333333,26890.033333333333,16196.333333333334,15497.383333333331,1575.5666666666666,3892.433333333333,4.95,57.6,2477258.0333333337,950815.5833333334,146629.46666666667,1030037.7833333332,147868.7,서울 서초구 서초동 1366-9,37.48457681195669,127.03416413380752
연신내,3호선,267.96666666666664,15.533333333333331,26965.65,1925.1833333333332,52437.45,12680.166666666666,141597.23333333334,25568.85,169644.31666666668,37179.75,95083.51666666666,38764.43333333333,64328.333333333336,36038.0,59017.28333333333,36512.68333333333,62885.566666666666,40102.21666666667,60763.01666666667,45635.5,55086.66666666666,49028.41666666666,55050.26666666667,58850.75,61690.583333333336,71346.0,60236.38333333333,88002.18333333333,55582.35,137481.6,39724.2,134625.73333333334,31369.783333333333,80541.3,29285.0,73536.23333333334,24913.8,68741.46666666666,11290.816666666668,45394.16666666666,1637.05,12547.75,8.033333333333333,63.583333333333336,2455353.2666666666,910312.2833333332,248552.9833333333,853752.1833333333,240829.31666666668,서울 은평구 갈현동 397,37.6192032466353,126.921100704496
오금,3호선,15.083333333333334,0.3166666666666666,3399.233333333333,9.0,7644.166666666667,2080.3,26013.6,5786.266666666666,31738.5,14576.966666666667,16423.833333333332,6560.333333333333,9971.266666666666,5430.266666666666,8603.133333333333,4626.55,8852.833333333334,5475.683333333333,8873.916666666666,6331.3,7252.383333333333,6428.583333333333,7071.316666666667,8129.883333333333,8272.483333333334,9501.0,10545.45,12901.416666666666,13579.616666666669,20139.43333333333,6142.566666666667,17121.95,4286.066666666667,11512.55,3854.3,10599.25,3288.6,11494.433333333332,1021.2333333333332,6832.783333333334,93.6,2088.6666666666665,0.7166666666666667,8.766666666666667,556486.1,160587.41666666666,26356.483333333334,142764.0,24871.7,서울 송파구 오금동 44-2,37.5021388575469,127.127953219596
옥수,3호선,183.75,10.783333333333331,3053.5,983.4666666666668,9298.866666666669,4849.3,24643.2,7943.333333333333,33684.36666666667,16024.05,22655.4,11869.866666666669,15856.7,9161.483333333334,14951.266666666666,10248.233333333334,14501.433333333332,11609.733333333334,15584.3,13325.233333333334,14249.9,14056.45,14388.833333333334,16520.65,15875.7,18844.8,17900.3,23417.15,18627.616666666665,33751.65,12284.033333333333,28056.533333333333,9071.266666666666,18616.35,8329.983333333334,17302.066666666666,6172.933333333333,16855.0,2542.9166666666665,8946.533333333333,335.9166666666667,2063.7833333333333,1.0333333333333334,7.866666666666666,760564.0333333334,219157.35,55035.86666666667,228964.16666666663,55500.15,서울 성동구 옥수동 168-1,37.5415662783673,127.017393782846
을지로3가,3호선,7.783333333333333,0.6666666666666666,620.9333333333333,903.5666666666668,1115.1666666666667,7813.266666666666,2027.2333333333331,30826.233333333334,3665.3333333333335,75617.91666666667,5804.066666666667,37005.63333333333,7508.833333333333,18198.38333333333,9261.583333333334,15128.5,9868.566666666668,13661.983333333334,12230.85,14336.083333333334,14379.883333333331,12740.85,16029.733333333334,12468.9,18178.283333333333,12156.116666666669,31974.983333333334,13140.433333333332,62757.2,15163.05,30980.283333333333,8986.883333333333,18841.43333333333,4244.416666666667,17904.933333333334,3270.2166666666667,13564.783333333333,2577.866666666667,6144.833333333333,1782.6166666666666,869.4833333333333,434.98333333333335,2.316666666666667,8.25,786111.8166666665,230635.85,53102.65,248555.16666666663,51911.65,서울 중구 을지로3가 347-3,37.56629149790628,126.99098443539428
일원,3호선,7.633333333333334,0.4833333333333333,2019.1333333333332,1309.7666666666669,7714.433333333333,8213.65,21674.916666666668,25452.83333333333,22115.816666666666,23594.1,15537.2,18150.616666666665,15300.55,16571.95,16438.45,12680.083333333334,16694.916666666668,14008.816666666668,15065.066666666668,15522.183333333332,15933.033333333333,13943.25,18670.516666666663,12770.833333333334,23138.566666666666,11796.216666666667,28227.2,14118.266666666666,16479.516666666666,18836.733333333334,9602.2,17105.3,7171.116666666667,10815.133333333331,4797.333333333333,10376.266666666666,3410.6833333333334,10921.016666666666,1093.4666666666667,5405.516666666666,114.41666666666669,1439.25,0.6833333333333333,19.933333333333334,726165.5500000002,205952.88333333333,55253.96666666667,207007.81666666668,56044.38333333333,서울 강남구 일원동 717,37.4839886684666,127.084129757128
잠원,3호선,6.283333333333333,0.4333333333333333,1378.45,683.8833333333333,5553.033333333334,5219.383333333333,15783.116666666669,7560.666666666667,21534.266666666663,10482.9,13445.033333333333,7683.166666666667,9274.766666666666,5643.7,9129.05,5798.383333333333,9174.916666666666,6878.033333333334,9088.5,7906.066666666667,8204.0,7709.533333333334,8639.333333333334,8455.666666666666,10062.2,9543.983333333334,11979.866666666669,11907.433333333332,11640.666666666666,17092.3,7359.616666666667,14040.333333333334,4885.266666666666,8886.816666666668,4528.783333333334,8766.4,3441.6,9917.933333333332,1076.2833333333333,5226.716666666666,117.7,1291.6333333333334,1.4,6.833333333333333,528912.8333333333,133690.61666666667,32613.516666666663,129004.8,31697.4,서울 서초구 잠원동 100-1,37.5128899169357,127.011419491429
종로3가,3호선,18.066666666666663,0.9666666666666668,699.85,820.95,1227.7833333333333,5237.1,1703.4333333333334,13461.1,2633.6833333333334,47200.41666666666,4121.016666666666,47792.566666666666,6283.0,32692.016666666663,8832.883333333333,25607.43333333333,10346.8,24834.316666666666,12312.1,24455.9,14392.1,23693.9,18840.9,21672.9,20267.45,18519.916666666668,27941.08333333333,18167.95,49053.43333333333,18977.916666666668,37197.55,11689.583333333334,18597.8,5455.183333333333,19649.283333333333,4120.6,13983.0,3333.1666666666665,5486.15,2283.583333333333,595.6666666666666,736.2833333333333,3.716666666666667,12.916666666666666,826859.9166666666,219486.31666666668,54700.43333333333,289174.9166666667,61591.75,서울 종로구 종로3가 10-5,37.570420844523,126.992153252476
충무로,3호선,0.0,0.0,0.0,0.0,0.1,0.0,0.4666666666666667,0.0,1.2666666666666666,0.0,1.1666666666666667,0.0,1.2666666666666666,0.0,1.6666666666666667,0.0,1.6333333333333333,0.0,2.0166666666666666,0.0,3.1666666666666665,0.0,3.4,0.0,4.1,0.0,4.133333333333334,0.0,5.066666666666666,0.0,4.816666666666666,0.0,2.8833333333333333,0.0,2.5166666666666666,0.0,3.55,0.0,2.5166666666666666,0.0,1.2166666666666666,0.0,0.1166666666666666,0.0,201953.56666666665,43.71666666666667,3.35,0.0,0.0,서울 중구 필동2가 16-2,37.5613965840169,126.994150735779
학여울,3호선,7.166666666666667,0.55,520.6333333333333,256.71666666666664,1579.75,1833.9833333333331,3939.0,3537.333333333333,4629.033333333334,8202.633333333333,3175.633333333333,6796.533333333334,2516.833333333333,5482.183333333333,3165.4666666666667,4793.75,4199.466666666666,4756.066666666667,4939.783333333334,5084.35,5325.066666666667,4599.466666666666,6148.75,4135.7,6730.233333333334,3416.2833333333333,7469.433333333333,3509.5666666666666,7869.95,4468.3,3223.8166666666666,3757.4166666666665,2050.383333333333,2365.383333333333,2045.65,2176.7,1441.5833333333333,2201.7833333333333,381.9333333333333,1368.3,37.38333333333333,386.81666666666666,0.7333333333333333,2.0166666666666666,346436.0166666667,56908.36666666667,14489.316666666668,58869.48333333333,14262.35,서울 강남구 대치동 514-3,37.4968851977644,127.071166599707
홍제,3호선,55.56666666666667,3.05,9300.166666666666,1426.8333333333333,22653.85,9070.916666666666,62278.833333333336,12146.3,74387.88333333333,27659.666666666668,45730.66666666666,22099.983333333334,32144.4,19324.916666666668,29595.93333333333,18259.566666666666,30680.63333333333,20320.733333333334,29246.316666666666,22647.5,26904.916666666668,24210.43333333333,27057.416666666668,28564.816666666666,29167.0,33859.5,31293.68333333333,40658.083333333336,31123.466666666667,59697.71666666667,17297.5,54499.51666666667,13196.016666666666,33037.166666666664,11005.166666666666,30902.483333333334,8131.3,28278.666666666668,3250.5666666666666,17657.316666666666,390.56666666666666,3847.1,2.95,18.516666666666666,1244992.0833333335,399317.51666666666,135577.28333333333,373830.9666666667,134359.81666666668,서울 서대문구 홍제동 161-1,37.5887953806088,126.944158007985
